trial , dir , samp , waittime , time , frame , xB , yB , zB , distB_t1, distB_t2 , hitB_t1 , hitB_t2 , XA , YA , ZA , XAsc , YAsc , ZAsc , distA_t1, distA_t2 , hitA_t1 , hitA_t2,
1,2,4,1,0.64339,1969,-0.35539,5.29261,-9.93518,20.7773,21.03372,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.64758,1970,-0.50594,5.72812,-9.74571,20.28087,20.62076,0,0,-6.73562,18.35821,-9.86959,728.70538,218.64871,19.86959,5.77682,380.72286,1,0, 
1,2,4,1,0.65175,1971,-0.66579,6.21427,-9.5594,19.73903,20.17214,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.65583,1972,-0.82576,6.75425,-9.37738,19.15157,19.68413,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.66007,1973,-0.97863,7.35253,-9.19764,18.51555,19.15113,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.66424,1974,-1.12367,8.0103,-9.01828,17.82968,18.57259,0,0,-6.73028,18.18422,-10.52882,728.52804,223.23879,20.52882,4.69444,380.61722,1,0, 
1,2,4,1,0.66839,1975,-1.26642,8.72344,-8.83894,17.09684,17.95577,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.67259,1976,-1.41527,9.4833,-8.66119,16.32426,17.31443,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.67674,1977,-1.57638,10.27839,-8.48879,15.52323,16.66559,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.68086,1978,-1.75325,11.09769,-8.32751,14.70637,16.02648,0,0,-6.72827,18.14448,-10.86304,728.46156,224.28744,20.86304,5.01377,380.5749,1,0, 
1,2,4,1,0.68511,1979,-1.94682,11.93015,-8.18357,13.88758,15.41395,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.68922,1980,-2.15565,12.76175,-8.06087,13.08311,14.8449,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.69338,1981,-2.37104,13.58191,-7.96045,12.30684,14.32759,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.69763,1982,-2.58734,14.38259,-7.87877,11.56746,13.86599,0,0,-6.72601,18.20595,-10.89641,728.38637,222.66565,20.89641,4.43659,380.4636,1,0, 
1,2,4,1,0.70173,1983,-2.8036,15.15379,-7.81005,10.87242,13.46493,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.70584,1984,-3.0157,15.89088,-7.74578,10.22285,13.1204,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.71014,1985,-3.22697,16.59357,-7.6747,9.61203,12.82765,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.71422,1986,-3.43368,17.2613,-7.59221,9.03776,12.57992,0,0,-6.7194,18.21705,-10.9008,728.16727,222.37292,20.9008,4.18392,380.23876,1,0, 
1,2,4,1,0.71836,1987,-3.63094,17.89855,-7.49457,8.49431,12.36674,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.72261,1988,-3.82526,18.50513,-7.37772,7.97664,12.18808,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.72672,1989,-4.01917,19.0799,-7.23901,7.48159,12.04233,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.73083,1990,-4.2184,19.62581,-7.07629,7.0033,11.92947,0,0,-6.70453,18.20449,-10.90208,727.6739,222.70405,20.90208,3.74075,379.75205,1,0, 
1,2,4,1,0.73508,1991,-4.4208,20.14526,-6.89455,6.54361,11.8476,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.73926,1992,-4.63572,20.63705,-6.69146,6.09993,11.80211,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.74337,1993,-4.84361,21.10047,-6.46657,5.67304,11.77461,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.74762,1994,-5.04572,21.52512,-6.2173,5.26335,11.76462,0,0,-6.67452,18.18268,-10.90246,726.67822,223.27947,20.90246,2.96815,378.76872,1,0, 
1,2,4,1,0.75168,1995,-5.23628,21.91017,-5.9366,4.86152,11.76131,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.75585,1996,-5.40724,22.25737,-5.63504,4.47264,11.75876,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.76017,1997,-5.56271,22.56749,-5.30948,4.09026,11.75708,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.76425,1998,-5.70145,22.84051,-4.96205,3.71327,11.7542,0,0,-6.61147,18.15895,-10.89487,724.58662,223.90545,20.89487,1.99371,376.69191,1,0, 
1,2,4,1,0.76831,1999,-5.824,23.07321,-4.59616,3.3431,11.75049,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.7726,2000,-5.91731,23.27203,-4.21388,2.97477,11.7325,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.77674,2001,-5.98791,23.43766,-3.8267,2.61839,11.70815,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.7809,2002,-6.04065,23.57352,-3.4366,2.27654,11.68124,0,0,-6.57889,18.13886,-10.88514,723.50584,224.43551,20.88514,2.48513,375.62437,1,0, 
1,2,4,1,0.78509,2003,-6.07643,23.68789,-3.05584,1.96184,11.65353,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.78921,2004,-6.09514,23.77716,-2.68732,1.6796,11.62349,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.79335,2005,-6.09659,23.84715,-2.33352,1.43648,11.58946,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.7976,2006,-6.08887,23.89606,-1.9935,1.24567,11.55762,0,0,-6.56162,18.13302,-10.88165,722.93301,224.58966,20.88165,2.80086,375.05562,1,0, 
1,2,4,1,0.80173,2007,-6.06366,23.92977,-1.68711,1.11737,11.51908,1,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.80588,2008,-6.05807,23.96373,-1.49709,1.08871,11.50977,1,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
1,2,4,1,0.81009,2009,-6.069,24.1815,-1.4431,1.17598,11.52931,1,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.05181,2394,-0.03229,3.53399,-11.02774,22.85445,22.93974,0,0,0.00006,0.00025,0.00038,505.25582,702.96568,9.99962,528.37203,512.67914,0,0, 
2,2,9,1,0.05358,2398,-0.03796,3.53356,-11.02585,22.85279,22.94066,0,0,0.00061,0.00007,0.00048,505.2376,702.97052,9.99952,528.38398,512.67816,0,0, 
2,2,9,1,0.05639,2399,-0.03897,3.5336,-11.02458,22.85201,22.94034,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.06049,2400,-0.04021,3.53327,-11.02327,22.85148,22.94037,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.06472,2401,-0.04085,3.53301,-11.02202,22.85104,22.94022,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.06889,2402,-0.04117,3.53285,-11.02082,22.85061,22.93993,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.07309,2403,-0.04097,3.53245,-11.01987,22.8506,22.93982,0,0,0.00099,0.00023,0.00051,505.22493,702.96614,9.99949,528.38523,512.6701,0,0, 
2,2,9,1,0.07714,2404,-0.04033,3.53206,-11.019,22.85072,22.93964,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.08142,2405,-0.03941,3.53177,-11.01828,22.85087,22.93937,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.0855,2406,-0.038,3.53153,-11.01774,22.85116,22.93901,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.08963,2407,-0.03648,3.53134,-11.01735,22.8515,22.93866,0,0,0.00067,0.00046,0.00058,505.2356,702.96008,9.99942,528.3753,512.66761,0,0, 
2,2,9,1,0.0939,2408,-0.03465,3.5311,-11.01713,22.85202,22.93833,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.098,2409,-0.0324,3.53103,-11.01705,22.85253,22.93782,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.10219,2410,-0.02948,3.53062,-11.01726,22.85362,22.93757,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.10639,2411,-0.02673,3.53043,-11.01764,22.85455,22.93724,0,0,0.00034,0.00046,0.00066,505.24667,702.96013,9.99934,528.37076,512.67104,0,0, 
2,2,9,1,0.11052,2412,-0.02397,3.53034,-11.0182,22.85546,22.9369,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.11461,2413,-0.02176,3.53037,-11.01877,22.85616,22.93659,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.11888,2414,-0.01917,3.53039,-11.01934,22.85695,22.9362,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.12299,2415,-0.01735,3.53048,-11.01992,22.85752,22.93593,0,0,0.00009,0.00041,0.00059,505.25482,702.96139,9.99941,528.36853,512.67475,0,0, 
2,2,9,1,0.12721,2416,-0.01545,3.53057,-11.02049,22.85809,22.93564,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.13139,2417,-0.01397,3.53036,-11.02114,22.85887,22.93574,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.13556,2418,-0.01215,3.53054,-11.02171,22.85935,22.9354,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.13962,2419,-0.01121,3.53068,-11.02228,22.85968,22.9353,0,0,0.00013,0.00031,0.00058,505.25369,702.96399,9.99942,528.37137,512.67688,0,0, 
2,2,9,1,0.14387,2420,-0.00971,3.53067,-11.02284,22.86025,22.93519,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.14799,2421,-0.00893,3.53078,-11.02333,22.86053,22.93512,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.15214,2422,-0.00792,3.53081,-11.02379,22.86092,22.93504,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.15637,2423,-0.00748,3.53069,-11.02435,22.86135,22.93528,0,0,0.00026,0.00041,0.00062,505.24938,702.96156,9.99938,528.37095,512.67324,0,0, 
2,2,9,1,0.16052,2424,-0.00734,3.53084,-11.02478,22.86143,22.93529,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.16461,2425,-0.0073,3.53091,-11.02515,22.86153,22.93538,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.16889,2426,-0.00772,3.53084,-11.02556,22.86168,22.93571,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.17306,2427,-0.00866,3.53087,-11.02593,22.8616,22.93607,0,0,0.00106,0.00045,0.00113,505.22282,702.96034,9.99887,528.38083,512.66393,0,0, 
2,2,9,1,0.17712,2428,-0.00951,3.53098,-11.02624,22.86145,22.93631,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.18138,2429,-0.01084,3.53098,-11.02663,22.86132,22.93679,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.1855,2430,-0.01225,3.53082,-11.02705,22.86133,22.93745,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.18972,2431,-0.0137,3.5307,-11.02757,22.86133,22.93811,0,0,0.00144,0.00055,0.00197,505.21018,702.95771,9.99803,528.38367,512.65755,0,0, 
2,2,9,1,0.19386,2432,-0.01553,3.53064,-11.02814,22.86123,22.93884,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.19803,2433,-0.01801,3.53087,-11.02879,22.86076,22.93951,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.20213,2434,-0.02034,3.53094,-11.02957,22.86052,22.94033,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.20639,2435,-0.02253,3.53103,-11.03034,22.86029,22.94111,0,0,0.00133,0.00047,0.00312,505.21362,702.96001,9.99688,528.38434,512.6608,0,0, 
2,2,9,1,0.21054,2436,-0.02505,3.53131,-11.03114,22.85982,22.9418,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.21469,2437,-0.02722,3.53141,-11.03206,22.85964,22.94261,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.21888,2438,-0.03008,3.53162,-11.03297,22.85922,22.94351,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.22306,2439,-0.03239,3.53177,-11.0339,22.85897,22.94432,0,0,0.00159,0.0005,0.0042,505.20511,702.95923,9.9958,528.38715,512.65744,0,0, 
2,2,9,1,0.22712,2440,-0.03492,3.53199,-11.03495,22.85868,22.94518,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.2314,2441,-0.03756,3.53232,-11.03603,22.85826,22.94597,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.23554,2442,-0.03998,3.5326,-11.03715,22.85796,22.94678,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.23962,2443,-0.04215,3.53254,-11.03843,22.85808,22.94789,0,0,0.00142,0.00075,0.00467,505.21089,702.95238,9.99533,528.37853,512.6527,0,0, 
2,2,9,1,0.24393,2444,-0.04438,3.53256,-11.03961,22.85808,22.94892,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.24803,2445,-0.04637,3.53282,-11.04073,22.85788,22.94963,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.2522,2446,-0.04862,3.53295,-11.0418,22.85773,22.95052,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.25643,2447,-0.05009,3.53329,-11.04272,22.8575,22.95096,0,0,-0.00368,0.00284,0.00439,505.37998,702.89746,9.99561,528.25853,512.65231,0,0, 
2,2,9,1,0.2605,2448,-0.05175,3.53313,-11.04369,22.85769,22.95192,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.26462,2449,-0.05339,3.53326,-11.04456,22.85759,22.95256,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.26891,2450,-0.05471,3.53349,-11.04541,22.85746,22.95304,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.273,2451,-0.0556,3.53371,-11.0462,22.8574,22.95339,0,0,-0.02236,0.01631,-0.00142,505.99982,702.54208,10.00142,527.67866,512.50485,0,0, 
2,2,9,1,0.27712,2452,-0.05646,3.53387,-11.04702,22.85742,22.95381,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.28142,2453,-0.05718,3.53374,-11.04792,22.85777,22.95448,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.28551,2454,-0.05798,3.53409,-11.04857,22.85755,22.95464,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.28964,2455,-0.05831,3.53406,-11.04937,22.85784,22.95508,0,0,-0.04687,0.10761,-0.09107,506.81286,700.13321,10.09107,525.14914,510.46621,0,0, 
2,2,9,1,0.29391,2456,-0.05815,3.53453,-11.04989,22.85769,22.95486,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.29798,2457,-0.05864,3.53458,-11.05047,22.85778,22.95517,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.30216,2458,-0.0587,3.53478,-11.05091,22.85778,22.9552,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.30643,2459,-0.05863,3.53491,-11.05135,22.85786,22.95525,0,0,-0.20822,0.51332,-0.3746,512.16552,689.42995,10.3746,513.19062,502.02998,0,0, 
2,2,9,1,0.31051,2460,-0.05854,3.53511,-11.05173,22.85787,22.95523,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.31469,2461,-0.05798,3.53531,-11.05203,22.85794,22.95505,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.31888,2462,-0.05786,3.53567,-11.05229,22.85776,22.95481,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.323,2463,-0.05769,3.53584,-11.05261,22.85778,22.95476,0,0,-0.46437,1.31665,-0.86694,520.66278,668.23657,10.86694,490.38057,485.01116,0,0, 
2,2,9,1,0.32714,2464,-0.05717,3.53598,-11.05291,22.85789,22.95464,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.33136,2465,-0.05689,3.5361,-11.05316,22.85796,22.95458,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.33555,2466,-0.05649,3.53631,-11.05353,22.85802,22.95445,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.33969,2467,-0.05584,3.53644,-11.05395,22.85822,22.95436,0,0,-0.76897,2.4693,-1.45955,530.76764,637.82748,11.45955,458.53161,460.63769,0,0, 
2,2,9,1,0.34383,2468,-0.05531,3.53669,-11.05442,22.85832,22.95422,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.34802,2469,-0.05474,3.53684,-11.05499,22.85855,22.95419,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.35218,2470,-0.05409,3.53684,-11.0556,22.85894,22.95429,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.35641,2471,-0.0534,3.53706,-11.05606,22.85909,22.95413,0,0,-1.27818,3.98135,-2.02388,547.66004,597.93695,12.02388,415.24014,431.86206,0,0, 
2,2,9,1,0.36052,2472,-0.05289,3.53684,-11.05676,22.8597,22.9545,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.36461,2473,-0.05161,3.537,-11.0573,22.86006,22.95428,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.36888,2474,-0.05094,3.53712,-11.05784,22.86033,22.95425,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
2,2,9,1,0.373,2475,-0.04999,3.53706,-11.05837,22.86081,22.9543,0,0,-1.9885,5.86322,-2.52363,571.2245,548.28965,12.52363,360.28501,401.13735,0,0, 
2,2,9,1,0.37722,2476,-0.04965,3.53704,-11.05897,22.86115,22.95448,0,0,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN, 
